full_text,sentiment
@princeofzaza Bagus dong. Masalah mobil listrik itu ngecasnya masi dari PLTU batu bara. Koil koil juga toh plus batubaranya dimonompoli oliharki. Asepnya yang keluar malem2 ( yang biasanya kalo malem kalem)kebawa angin bikin polusi jakarta tahun lalu. Kalo PR limbah batere belum urgen.,1
@giegulali Masih pada insecure ama durabilitas jangka panjang dan perawatan nya kali om sama kayak mobil listrik byk yg takut biaya ganti batre dll Btw Wuling vs DFSK vs Chery vs MG bagusan mana produk nya om?,1
@Langgan_djaya Sebenarnya mobil listrik malah lbh murah tp males nyari2 tempat cas-an dan nungguin ngecas nya,1
mau mobil listrik,1
@kegblgnunfaedh Tetep yg salah orang tuanya sih anaknya dilepas liar kan heh kayak bocah di sini balita di pinggir jalanan mana banyak mobil motor kenceng tp ortunya aja bodoamat jadi yasudahlah apalagi bocil naik speda listrik ngebut gerombolan salip salip bahayain org lain kesel.,0
@tvOneNews Lah kota modern masih pakai tiang listrik? Tanam bawah tanah lah ini ide siapa sih tiang listrik? Mobil nya katanya dah terbang eh masih pake tiang listrik,0
@zakkafm Jadi nih kayaknya kita dijemput pake mobil listrik di Stasiun Padalarang @andaekaputri,1
@ridwanhr @ardisatriawan Gas2 pk mobil listrik ny opung,1
Kalian uda punya mobil listrik?,1
@democrazymedia Semua informasi ada ditangan termasuk map... Tiang jemuran... Eh... Tiang listrik itu bisa ditanya soal jodoh dimana ngga...??? (Mobil dah terbang... Tapi nanya informasi masih pakai tiang...),0
@tanyarlfes Sumpah gua pernah hampir kecelakaan karena ibu-ibu bawa sepeda listrik di jalan raya belok sembarangan malem-malem benci bgt gua anjir dia belok asal aja padahal motor mobil lagi pada kenceng,0
@tanyarlfes Di tempatku orang2 yg pake motor listrik gini suka tb2 belok kanan kiri tanpa liat dibelakangnya ada motor / mobil dan ga taat aturan lalu lintas. Asli kalo ketemu di jalan suka was2 sendiri,0
@RefublikAteis Ilmu pengetahuan donk..liat era sekarang..smartphone + Internet + pesawat+ mobil listrik..semua amat sangat membantu hidup manusia..di ciptakan lewat sains pastinya...bukan pake doa-doa tetek-bengek segala macem nya.,1
Bien bahas teknologi motor regeneratif ki gur pas kuliah kui juga anane gur ng KRL. Saiki wes dibahas ng tiktok teknologine pating klarah ng mobil n motor listrik. Dunyone wes tuo,0
#seriusnanya #nanyadoang Mobil Tesla/Mobil listrik lainnya klo batrenya bocor/rusak/bermasalah. kira kira bisa di service di ITC ROXY MAS gk si?,1
@speedhunter_bus Disitu juga ada karoseri anak bangsa yg produksi kendaraan listrik MAB mobil anak bangsa kalo gak salah kena banjir gini jadi gimana yak,0
@ffou4th susah banget nemu video beliau nyetir mobil ada juga nyetir koper listrik,0
@innovacommunity Kalo saja dananya buat riset mobil listrik 10% aja bisa nggak sih dapet 10rb+merk mobnas?,1
@shitlicious Misi mas alit ngecas molis di spklu colokannya kayak charger bawaan atau seperti mobil listrik?,1
@gallanttsany @worksfess oh itu malah lebih kasian lagi.. otak diperes mikir tapi ga jelas arahnya ke mana (tau sendiri ketua BRIN skrg siapa dan lulusan apa). udah gitu hasil penelitiannya seringkali dijadikan becandaan (inget ketika jaman covid mobil listrik lokal dan polusi udara). lebih makan ati,0
@tempodotco Jika waktu itu pemerijtah dukung penuh visi Dahlan Iskan unt kembangkan mobil listrik niscaya saat ini industri mobil listrik nasionalpun akan maju pesar Sayangnya Dahlan Iskan malah dipidanakan,0
@agarjelipuding ALL IN lebih bahaya lagi anak kecil usia SD udah berani bawa scooter listrik di jalan tengah kota musuhnya mobil ngeriiii bangget lihatnya kek gitu...,0
@innovacommunity Kalo mainan mobil eropa masih tanya gitu mending beli sepeda listrik aja,0
Namun kredit sebagai mobil listrik pertama yang diakui di dunia ialah Flocken Elektrowagen karya Andreas Flocken pada 1888 di Jerman. Desain mobil listriknya saat itu masih sesuai zamannya. Bentuknya ala tempat duduk kereta kuda. #PLN #UnleashingEnergyandBeyond #PLNDisjatim,1
@eDzulfikar 3anak 1suami sehari 500rb ga cukup untuk harian blm termasuk gaji 2 art listrik air cicilan mobil dll. Gaya hidup emang babi.,0
@jogmfs Nurutku enggak sih. Kayak gini deh makan di mall paling enggak habisnya 100k. Belum bensin pertamax buat mobil. Blm internet-listrik. Paling enggak 20jt-lah . Mumpung bermimpi masih boleh,0
@IltsarA pluss bgt om udah mobil listrik tp component corenya jg ditanggung lg keren bgt emang wuling binguo ev,1
@Saltojempalikan @milan_karbitan @Samsulhuda1988 @SiaranBolaLive Internet aja kejet2 kadang malah sinyalnya E..itu sinyal apa balapan mobil listrik formula,0
@ferrykoto 10 meter kubik air itu setara dengan 10 ribu liter atau setara isi tangki mobil BBM Pertamina ukuran terbesar. Berapa biaya listrik untuk memompa 620 ribu meter kubik air setiap bulan? Orang bego dan besar mulut macam kau gak usah lah ikutan ngebacot hal yang kau tak paham.,0
@akuuwuphobia Aku masih ga kebayang kalau mobil listrik tu ga ada engine start.,1
beberapa kali ketemu mobil wuling listrik kuecil gitu harganya berapaan ya? siapa tau affordable,1
@Pai_C1 Tandingannya harus emak emak yang bawa mobil maung pindad dari arah si motor listrik,0
Presiden Amerika Serikat Joe Biden mengungkapkan kekhawatirannya terhadap mobil listrik asal China yang mungkin mengumpulkan data sensitif di Amerika Serikat Kalau beneran bakal bahaya banget nih Blistener! #MorningVoice,0
Pemudik yang memakai mobil listrik tidak perlu khawatir sudah tersedia puluhan SPKLU termasuk di tempat istirahat (rest area) tol.,1
Jumlah kendaraan listrik hingga akhir 2023 sudah mencapai lebih dari 108.000 unit. Biasanya pada waktu subuh akan ada banyak pemudik yang menggunakan mobil listrik yang melalui jalur tol.,1
@worksfess Sini kos aku ragunan masi ada 1 sejeti ex listrik aja. Wifi dapur kulkas ada. Pqrkir mobil luassss,0
@Syukurnikmat_ @mrzuthm @ridwanhr mana ada pak mobil listrik swap baterai,0
@seo_jiwoohalu @innovacommunity @pak_anggoro @tegarsegara Ya ada lah bang Semua mesin internal combustion ya pasti pake clutch. Kalo ngga ya pas langsam nya gimana? Sama aja kaya motor matic cvt kan ada toh clutch nya? Kecuali mobil listrik barubga butuh clutch,1
@AriesTruss Banyak sekali perusahaan dan perkebunan sawit tambang nikel perusahaan mobil listrik dll. Semua bisa mudah Luhut dapat ketika dia menjadi penguasa. Jokowi turun sudah pasti di tua bang ke ini wajib dipenjara,0
@MrOngDedy 2 buah busi mobil dan token listrik,0
@tanyakanrl tenggelem hampir ketabrak mobil kesetrum listrik,0
@LooselyComrades Mobil mini itu yang listrik . Semalem main relay buah-buahan nih ueueue agak struggle dikit tapi untungnya dapet point banyak &gt;__&lt;! Aku gak sabar main relay sama kamu nnti . MANA BAHU MU YANG MINI ITUUU? :( gapapa! Anak kecil emang harus bobo cepet,0
@syekh_kyai_lmao Gak ada. Logikanya sama kayak bagus ga pakai mobil listrik bagus dan harus. Tapi belum mampu dan butuh kalau udah mampu ya ga akan pakai mobil bahan bakar fosil. Lagian boeing dapat duit dari maskapai naik boeing tergantung maskapai cuma berharap suatu saat ganti airbus.,1
@ibabrogsan @grizzlyawn Pantesaaann ... Pdhl dl jg pernah gt lupa jaman ibl apa nbl gt. Tiba tiba langsung mati listrik. Pas di cek beneran ada mobil parkir di atas makam.,0
Posisinya emg daerah banyak jajanan trus ada beberapa tempat sewa sepeda listrik ginian tp si bocil malah ke jalan yg dilewatin mobil motor. Jdnya si motor sm sepeda listrik adeknya jatoh alhamdulillahnya ga luka tp gue shock bgt,0
@tvOneNews pebisnis tambang dan mobil listrik jd menteri jokowi aja udh heran ... KPK berani nya kasus receh di daerah coba nih cek kebijakan subsidi mobil listrik berani kagak @KPK_RI,0
@navvable @mochyus10193354 @DokterTifa Rumkit kapal katanya ke palestina aja haluu.... Mobil Esemka halu.... Becak listrik halu..... Food estate halu..... Gimana rakyat percaya #Negerikumakinkocak,0
Badai mobil listrik China Jepang harus waspada Korea sudah siap,0
@ibas404 mobil listrik,1
gw galau banget mobil listrik atau ttp stay di bensin,1
@VIVAcoid Iya tidak apa &amp; yg paling Penting Pemerintah Pastikan Teknologi Mobil Listrik yg di produksi di NKRI baterai nya harus bisa terCas otomatis pada putaran mobil itu sendiri.! ini Pemerintah harus perhatikan betul regulasinya agar konsumen NKR tidak jadi obyek proyek ongkos.!!!,1
@VIVAcoid Nah gitu dong biar insfrastruktur mobil listrik cepat berkembang. Sayangnya mobil masih buatan luar negeri,1
@rsyarief @JeblukAkun Perlu diketahui kalau yg keliatan bersih itu justru yg palíng mencemari. Emg bensin oktan tinggi kek pertamax atau mobil listrik dsb itu ramah lingkungan tpi proses pembuatannya jauh lebih merusak lingkungan. Jadi isu lingkungan itu cuma akal2an mafia Ramah lingkungan bullsht,0
@Adiprayitno_20 Pejabat yg nolak di kritik udh kebagian jatah banyak posisi buat keluarga nya lho dari kasad sampe bisnis mobil listrik BYD dari China di pegang sanak familinya,0
@wordfangs @wellymarade7 Mosok yg gak jelek dikritik sih om? Yg bener aja. Kadang emang repot. Kata LBP baik tapi kata rakyat jelek. Misal sudsidi mobil listrik. Trus piye? Kalau LBP mau ngurus kepindahan dan biaya hidup dinegara lain mungkin banyak yg daftar hari ini lho. He3x.,0
@SelebtwitMobil @dipohonn @SelebtwitFess Mobil listrik ber-generator bensin wkwk,1
Cita² mau beli motor &amp; mobil listrik tp berhubung tinggalku di Semarang mending beli yacht ya ga si?,1
Dengan adanya pasokan listrik tambahan ini produksi dari smelter PTFI diharapkan dapat meningkat yang pada gilirannya akan mendukung pertumbuhan industri hilir seperti pabrik kabel dan mobil listrik.,1
Daripada subsidi mobil listrik mending subsidi pesawat terbang atau kapal untuk negara kepulauan seperti indonesia,0
today i learn: mobil listrik ga kena ganjil-genap,1
@Yunfazri1 @kazuo666_ @sutanmangara Ya jadi Walikota bukan mengamankan asset rakyat. Tapi supaya hebat dapat uang untuk pribadi buang-buang uang rakyat untuk proyek lampu pocong ambil alih tanah orang jadi lapangan merdeka bikin underpass dan beli mobil listrik.,0
Para tetangga bensin habis buat nyalain genset Kami bensin habis buat nyalain mobil (nge-charge elektronik). Qadarullah 20 jam mati listrik. Mau sampe berapa lama lagi ini @pln_123,0
@Jojobetako2 Dari tanahnya milik siapa dulu? Itu aja udah gede Kalo dalihnya investasi swasta maka pembagian keuntungan bisa selamanya Belum proyek air bersih listrik mobil listrik robot IKN pedestrian pohon2nya pertamanan EOnya Beuhhh,0
@SoeTjenMarching Pejabat dapat mobil listrik baru rumah dgn BBQ area. Pejabat kan rakyat juga.,0
@pln_123 cek dm kak. Dari semalem listrik mati karna ada kabel nyangkut di mobil kontainer sampe kabelnya roboh. Udah hubungi pln terdekat tapi ga ada respon sama sekali.,0
Mobil listrik cina ini fitment nya pada bagus-bagus banget dipake dari Pamulang - Sawangan bisa ga tuh?,1
@dawiguna @momon_garuk44 @gtobing2903 Di Indon? terima gaji kena pajak Belanja kena pajak. makan di restoran kena pajak. Happy2 di karaoke kena pajak. Beli/Jual rumah kena pajak. Beli mobil kena pajak. Kepemilikan mobil kena pajak. Bayar listrik kena pajak,0
@heydingus_ @taufiqaris @pakaipeci KAJARI misalnya Gaji Tukin yg dia terima bulanan Itu gak pernah terpakai Dapat Rujab n Mobil dinas semua biaya air listrik perawatan rumah makan BBM bayar tukang bersih2 semua itu lu kira di bayar pake uang gaji+tukinnya tadi? Itu anggarannya sendiri lagi goBlogs,0
@Re_bonjav Biar ganti mobil listrik...,1
Kelen tidur masih menghitung domba? Mana maen! Saya dong dengerin vlogger ngulas mobil listrik terbaru.,1
udah gabisa aku isi bensin kita coba lagi soalnya mobilnya mobil listrik,1
tadi di jalan pulang aku kejatuhan kabel listrik yg nyangkut mobil box pelayanannya livin mandiri itu loh kena di tangan kanan trs nyangkut di spion jujur takut bgt tiba2 kesetrum motor kananku jg cmn kena kabel nyangkut di motornya tp motor kanannya lagi ada 2 smpe jatoh,0
gue kelupaan bayar listrik/paylatter aja udah waswas apalagi org yg nabarakin mobil seharga 9M itu yaa,0
Tolol bet dah nih mobil listrik test drive di parkiran mall dan ngebut pula,0
@Muhammad_Saewad Jual...vaksin..mobil..motor listrik..tambang..dll,0
Mati listrik jd kita di teras nungguin mobil PLN lewat aja inisihh,0
@cosmicglad Gk top gimana kamu bukberny bawa mobil listrik,1
-- OVERKONTRAK KOS PUTRI HEGARMANAH Maret - Agustus mau overkontrak karena lagi magang di jkt yg serius aja ya yg mau Fasilitas: - Kamar mandi dalam - listrik - wifi - parkir mobil - dapur bersama - tempat tidur lemari meja belajar - teras kecil di dalam (cont..),0
@reyndevouz iya itu mobil listrik,1
@adriel_hendro @tanyakanrl iyaa bang asli tp ya lucu sih mobilnya dan jg bagus buat lingkungan krn mobil listrik kan si air ev ini,1
CNAF Bursa Auto Festival: 16-17 Maret 2024 Griya CIMB Niaga Bintaro 10.00 - 17.00 WIB Pilih mobil idaman kini lebih mudah dengan CIMB Niaga Finance! #CNAF #CIMBNiagaFinance #DemiKamu #Mobil #MobilListrik #Otomotif #MobilBaru #MobilBekas #BursaMobil (2/2),1
@RandomWorldWar @DelleMohedeee Mobil rental itu juga min kalau diliat logonya mah sama kayak modelan motor listrik ojol.,0
Mati listrik dari Sabtu nyala sehari cuma 2 jam Kalau ada mobil nyala dahlah berebut semua buat ngecas hp Saudara di Jateng ga mati listrik Disamperin kesana buat ngecas baru dapat 10% disana mati listrik juga,0
Peradaban modern adalah tempat yang asing untuk Murti dan Marni. Mobil dan motor yang berlalu lalang hiruk pikuk jalur antar kota membuat mereka berdua merasa di dunia yang amat sangat berbeda. Desa mereka berdua sudah mengenal listrik yang dipasok dengan pembangkit sederhana,0
@Widino @ruparupacom Tapi kan uda mencetus ketikan pingin mobil listrik kan uda ada ke arah ke gak tahu dirikan semoga elon musk lihat ini setidaknya @WulingMotorsID mungkin lihat dan ada ide kasih (infoin ya bang kalau dikasih beneran) amiin,1
@jihanntu_ Aku nonton ini udah agak lama plotwist banget endingnya pas scene bocil sesek napas kepalanya keluar jendela mobil trus nabrak tiang listrik ngilu poll,0
@noviandi_herdin @Sambora95617355 @dodojogja2 @kumparan krn ada mobil listrik,1
@Sambora95617355 @viersy @dodojogja2 @kumparan Wkwkwkwk lu bisa bedain antara mobil dan listrik?,1
@RahmahSeikha Industri otomotif bertransisi menuju kendaraan listrik dengan adopsi regulasi yang mendorong mobil ramah lingkungan #EkonomiKuat,1
@Widino Udah dikirimin mobil listrik belum? Saya mau kirimin,1
@Widino mobil listrik,1
@Widino berharap langsung ada brang yg kirim mobil listrik gitu?,1
@ARSIPAJA Biaya hidup di IKN mahal kan mobil dinas harus listrik ada bandara vip berarti tiap kementrian minimal ada helikopter atau pesawat dinas yang bayar ya rakyat dooong,0
Terus gue sampe mikir Kalo punya mobil listrik nanti gue ngisi dayanya dimana ya deket kantor? Oh iya Menara Karya sama Graha Irama ada SPKLU sih Tapi tuh jauh juga ya..? Hemm.. ELU AJA GABISA NYETIR MOBIL YA KOCAKKK.,1
@Widino 'Jadi pengen mobil listrik'. Inimah ngelunjak namanya mas widiiii,1
@Widino @ruparupacom habis ini langsung di tawarin mobil listrik mas,1
-- OVERKONTRAK KOS PUTRI HEGARMANAH Maret - Agustus mau overkontrak karena lagi magang di jkt Fasilitas: - Kamar mandi dalam - listrik - wifi - parkir mobil - dapur bersama - tempat tidur lemari meja belajar - teras kecil di dalam kamar untuk info lebih lanjut (cont..),0
@Widino Mobil listriknya mau dikirim kmn kak? kata dealer mobil listrik hehe,1
@RizkyBram27 @txttransportasi Gimana mobil (bensin &amp; listrik) bisa tetap laris manis kalo transport umumnya nyaman aman lancar dong Pak. ehe,0
Org semarang kayanya gausah buru2 beli mobil/motor listrik dulu deh mending beli kapal aja,0
@Widino that ((((jadi pengen mobil listrik)))) cc @Tesla,1
Pertigaan Raden inten ke Kalimalang barusan ada mobil segede pulau Madagaskar kesusahan mau belok kiri. Bikin macet pol. Kata pak polisi sih mobilnya ngangkut alat listrik. Kok ga dikasih rambu2 apa kek gitu di awal? Jd kacau kan jalanan @TMCPoldaMetro @DivHumas_Polri,0
@Sambora95617355 @viersy @dodojogja2 @kumparan mobil cuma fisik tok dipinjemin bensin ongkos sopir bisa ditanggung sama yg pinjem. ini listrik coy dia tanggung sendiri semuanya bertahun . tingkat kekayaan orang jg beda .,0
kurang beruntungnya ternyata harus naik ke tiang listrik yang tidak bisa dijangkau dengan tangga kecil alias harus pakek unit mobil kalian. akhirnya teknisi balik dan bilang kalau akan ada teknisi lain pakek mobil setelah jam 16.00 krn oper shift.,0
@faaaaaaaaaaaakk @harimbawa Ke Malaysia bang pindah ya rumah listrik murah dan gaji besar di sana aman mobil bbm murah gas,0
@toptav Kalau masalah morotin menurut gue juga ga masuk akal orang mana yg 2 tahun sekian ga kerja tapi bisa beli mobil listrik tesla beli ip 15 pas awal keluar dan kalau ga salah dia juga beli apart yg sekarang dia tinggalin,0
@maswisnulele Tp mobil listrik disubsidi,1
@jokiannings halo kak bisa joki cari data jumlah motor listrik mobil listrik di tiap provinsi di pulau jawa ngga kak? cek dm ya kak thnkyii,0
@Widino Ati2 dikirimin mobil listrik beneran jangan2.. Rejekinya bagus nih mas dino. Semoga rejekinya nular aamiin..,1
@Widino The power of suhu ini mah bentar lagi brand mobil listrik mention,1
@ruiqingjie Eh baru tahu. Kirain malah Huawei. Xiaomi bentar lagi ngeluarin mobil listrik tuh.,1
@Widino Amal apa yg diperbuat oleh kak dino ini kocak bener. semoga beneran mobil listrik yaaak,1
@Widino Mobil listrik Wuling Air ev datanglah kepadaku..,1
@Widino Aminn semoga habis ini ada yang ngirimin mobil listrik yaa om,1
@Widino TAMIYA : Mas Dino kami punya mobil listrik mungil nih cukup pakai baterai A3 ajah,1
@Widino Klo mobil listrik mesti ngetag @elonmusk Om Dino hehehe btw itu ari fryer cakep amat otw informa aaah ntar abis buka,1
@kudila_ Sip SMK jadi motor penggerak transformasi ke mobil listrik! Lulusannya udah siap jadi motor penggerak perubahan juga. Keren banget nih! #TransformasiSMKbersamaENTREV,1
@Widino Mau aku kirimin nggak kak mobil listrik? tapi chargernya type c yah,1
@Widino Abis ini Wuling dan Hyundai langsung ngontak mas mau pilih unit mobil listrik yg mana. Wkwk.,1
